Symbol,Woche,Jahr,Monat,KW,Quartal,Open_Woche,Close_Woche,High_Woche,Low_Woche,Volume_Woche,Volume_Avg,Rendite_Woche,Vol_Woche,Vol_Annualisiert,Handelstage,Best_Day,Worst_Day
SMCI,2026-05-11 00:00:00,2026,5,20,2,35.07,31.04,36.37,30.64,159989300,31997860.0,-0.114913,0.081157,0.576158,5,0.032187,-0.060248
SMCI,2026-05-18 00:00:00,2026,5,21,2,31.22,35.58,35.94,29.47,155466200,31093240.0,0.139654,0.106482,0.755946,5,0.094895,-0.0094
SMCI,2026-05-25 00:00:00,2026,5,22,2,36.0,41.3,43.54,35.43,148600329,49533443.0,0.147222,0.06046,0.429223,3,0.081435,0.02938
TSM,2019-12-30 00:00:00,2020,1,1,1,58.97,58.06,58.98,58.04,10546400,10546400.0,-0.015432,,,1,-0.032978,-0.032978
TSM,2020-01-06 00:00:00,2020,1,2,1,57.6,58.86,59.71,56.74,31643400,6328680.0,0.021875,0.02542,0.180462,5,0.016205,-0.01154
TSM,2020-01-13 00:00:00,2020,1,3,1,60.15,58.58,60.64,58.01,42745400,8549080.0,-0.026101,0.04332,0.30754,5,0.020387,-0.031996
TSM,2020-01-20 00:00:00,2020,1,4,1,57.99,57.73,59.0,56.62,38399600,9599900.0,-0.004484,0.019412,0.137809,4,0.004349,-0.01491
TSM,2020-01-27 00:00:00,2020,1,5,1,55.62,53.94,57.52,53.6,49256200,9851240.0,-0.030205,0.068672,0.48752,5,0.033116,-0.042785
TSM,2020-02-03 00:00:00,2020,2,6,1,54.35,56.2,58.28,54.14,39980000,7996000.0,0.034039,0.06543,0.464506,5,0.05021,-0.031368
TSM,2020-02-10 00:00:00,2020,2,7,1,56.44,58.19,59.75,56.34,30159800,6031960.0,0.031006,0.042633,0.302662,5,0.028762,-0.019215
TSM,2020-02-17 00:00:00,2020,2,8,1,56.1,55.59,57.94,55.52,32864800,8216200.0,-0.009091,0.058141,0.412757,4,0.025988,-0.034542
TSM,2020-02-24 00:00:00,2020,2,9,1,53.55,53.84,55.47,51.0,59092200,11818440.0,0.005415,0.051363,0.364641,5,0.021723,-0.031619
TSM,2020-03-02 00:00:00,2020,3,10,1,54.37,55.07,57.09,53.83,61313100,12262620.0,0.012875,0.07203,0.51136,5,0.040087,-0.023651
TSM,2020-03-09 00:00:00,2020,3,11,1,51.55,52.23,54.62,48.51,70868700,14173740.0,0.013191,0.147418,1.046566,5,0.072705,-0.067956
TSM,2020-03-16 00:00:00,2020,3,12,1,46.34,44.53,48.56,42.7,70402700,14080540.0,-0.039059,0.193578,1.37427,5,0.081069,-0.140341
TSM,2020-03-23 00:00:00,2020,3,13,1,45.12,46.91,50.46,43.52,55257400,11051480.0,0.039672,0.110799,0.786591,5,0.079761,-0.059354
TSM,2020-03-30 00:00:00,2020,3,14,1,47.18,47.79,49.03,46.77,18024000,9012000.0,0.012929,0.031664,0.224791,2,0.019399,-0.000627
TSM,2020-03-30 00:00:00,2020,4,14,2,46.83,47.06,48.22,46.3,20416100,6805367.0,0.004911,0.076775,0.545046,3,0.034831,-0.026784
TSM,2020-04-06 00:00:00,2020,4,15,2,48.63,48.33,51.32,47.72,32538900,8134725.0,-0.006169,0.093504,0.66381,4,0.061836,-0.038592
TSM,2020-04-13 00:00:00,2020,4,16,2,48.74,53.69,54.19,47.96,60244500,12048900.0,0.101559,0.063759,0.452641,5,0.055175,-0.019159
TSM,2020-04-20 00:00:00,2020,4,17,2,53.0,52.73,53.82,50.52,44581400,8916280.0,-0.005094,0.048513,0.344407,5,0.030757,-0.023198
TSM,2020-04-27 00:00:00,2020,5,18,2,52.48,51.1,52.56,51.09,10238700,10238700.0,-0.026296,,,1,-0.038208,-0.038208
TSM,2020-04-27 00:00:00,2020,4,18,2,53.15,53.13,54.69,52.68,29276800,7319200.0,-0.000376,0.058788,0.41735,4,0.0326,-0.02478
TSM,2020-05-04 00:00:00,2020,5,19,2,51.79,52.91,53.34,51.28,35080800,7016160.0,0.021626,0.023711,0.168333,5,0.020548,-0.008437
TSM,2020-05-11 00:00:00,2020,5,20,2,52.61,49.8,52.83,49.38,55127600,11025520.0,-0.053412,0.056034,0.397803,5,0.023174,-0.044146
TSM,2020-05-18 00:00:00,2020,5,21,2,50.94,49.8,52.21,49.61,54377900,10875580.0,-0.022379,0.064694,0.459283,5,0.041566,-0.021026
TSM,2020-05-25 00:00:00,2020,5,22,2,51.3,50.33,51.74,49.86,39374900,9843725.0,-0.018908,0.050203,0.356406,4,0.020482,-0.028218
TSM,2020-06-01 00:00:00,2020,6,23,2,50.91,55.2,56.34,50.54,43676700,8735340.0,0.084266,0.007658,0.054365,5,0.022993,0.013908
TSM,2020-06-08 00:00:00,2020,6,24,2,55.74,56.0,58.04,54.71,44567400,8913480.0,0.004665,0.059446,0.422025,5,0.018715,-0.043614
TSM,2020-06-15 00:00:00,2020,6,25,2,54.71,55.31,57.0,54.52,38382200,7676440.0,0.010967,0.024459,0.173645,5,0.014337,-0.01496
TSM,2020-06-22 00:00:00,2020,6,26,2,55.5,56.33,57.26,55.32,30136000,6027200.0,0.014955,0.02505,0.177837,5,0.013571,-0.012447
TSM,2020-06-29 00:00:00,2020,6,27,2,56.34,56.77,56.99,55.66,12175300,6087650.0,0.007632,0.008971,0.06369,2,0.006739,0.001065
TSM,2020-06-29 00:00:00,2020,7,27,3,56.97,58.62,59.07,56.76,16887700,8443850.0,0.028963,0.048696,0.345707,2,0.031679,0.000881
TSM,2020-07-06 00:00:00,2020,7,28,3,60.67,63.85,64.97,60.56,55723100,11144620.0,0.052415,0.073144,0.519269,5,0.055612,-0.018908
TSM,2020-07-13 00:00:00,2020,7,29,3,65.2,66.4,68.0,64.32,67008900,13401780.0,0.018405,0.037812,0.268439,5,0.029046,-0.013441
TSM,2020-07-20 00:00:00,2020,7,30,3,66.7,73.9,76.89,65.8,74129400,14825880.0,0.107946,0.097083,0.68922,5,0.096927,-0.016927
TSM,2020-07-27 00:00:00,2020,7,31,3,81.36,78.89,83.4,76.49,128544800,25708960.0,-0.030359,0.185048,1.313712,5,0.126522,-0.076036
TSM,2020-08-03 00:00:00,2020,8,32,3,77.77,80.03,84.0,77.41,55680000,11136000.0,0.02906,0.030582,0.217107,5,0.017957,-0.013598
TSM,2020-08-10 00:00:00,2020,8,33,3,80.55,78.41,80.85,77.73,34995100,6999020.0,-0.026567,0.036149,0.256634,5,0.018604,-0.024164
TSM,2020-08-17 00:00:00,2020,8,34,3,79.8,78.34,80.89,75.98,42844900,8568980.0,-0.018296,0.044888,0.318672,5,0.022701,-0.022027
TSM,2020-08-24 00:00:00,2020,8,35,3,79.73,80.44,82.31,78.49,34058000,6811600.0,0.008905,0.03109,0.22072,5,0.021364,-0.014067
TSM,2020-08-31 00:00:00,2020,8,36,3,79.0,79.25,79.76,78.69,9812900,9812900.0,0.003165,,,1,-0.014794,-0.014794
TSM,2020-08-31 00:00:00,2020,9,36,3,80.12,78.91,82.71,77.41,56489900,14122475.0,-0.015102,0.055141,0.39146,4,0.029022,-0.027963
TSM,2020-09-07 00:00:00,2020,9,37,3,78.02,78.82,81.23,77.22,38516300,9629075.0,0.010254,0.044164,0.313535,4,0.026901,-0.02015
TSM,2020-09-14 00:00:00,2020,9,38,3,80.5,80.23,86.79,79.95,63250600,12650120.0,-0.003354,0.089608,0.636154,5,0.06646,-0.031683
TSM,2020-09-21 00:00:00,2020,9,39,3,79.8,78.88,80.89,76.17,39885400,7977080.0,-0.011529,0.036324,0.257872,5,0.006379,-0.031809
TSM,2020-09-28 00:00:00,2020,9,40,3,80.31,81.07,81.94,79.31,17992800,5997600.0,0.009463,0.004842,0.034375,3,0.011283,0.006956
TSM,2020-09-28 00:00:00,2020,10,40,4,82.06,80.8,82.72,80.61,12399700,6199850.0,-0.015355,0.065061,0.461885,2,0.019119,-0.022029
TSM,2020-10-05 00:00:00,2020,10,41,4,81.55,88.78,88.86,81.55,47900700,9580140.0,0.088657,0.059996,0.425926,5,0.046287,-0.016797
TSM,2020-10-12 00:00:00,2020,10,42,4,89.12,86.7,91.27,86.44,44213100,8842620.0,-0.027154,0.036996,0.262644,5,0.023992,-0.016449
TSM,2020-10-19 00:00:00,2020,10,43,4,88.34,88.31,89.62,87.29,32561300,6512260.0,-0.00034,0.015272,0.108423,5,0.009919,-0.007025
TSM,2020-10-26 00:00:00,2020,10,44,4,87.21,83.87,87.78,83.16,30420300,6084060.0,-0.038298,0.038598,0.274016,5,0.012403,-0.032984
TSM,2020-11-02 00:00:00,2020,11,45,4,84.6,91.41,91.5,84.53,33565700,6713140.0,0.080496,0.013455,0.095523,5,0.023101,0.010837
TSM,2020-11-09 00:00:00,2020,11,46,4,92.2,93.22,93.81,86.7,41680900,8336180.0,0.011063,0.068379,0.485444,5,0.037854,-0.026037
TSM,2020-11-16 00:00:00,2020,11,47,4,96.42,95.33,102.44,95.3,48679100,9735820.0,-0.011305,0.084555,0.600282,5,0.0649,-0.035862
TSM,2020-11-23 00:00:00,2020,11,48,4,97.16,98.74,99.27,96.02,25387200,6346800.0,0.016262,0.04112,0.291925,4,0.029372,-0.015184
TSM,2020-11-30 00:00:00,2020,11,49,4,97.56,97.02,97.95,96.2,13840500,13840500.0,-0.005535,,,1,-0.017419,-0.017419
TSM,2020-11-30 00:00:00,2020,12,49,4,98.69,103.73,104.3,98.52,43017100,10754275.0,0.051069,0.062832,0.446065,4,0.042513,-0.013087
TSM,2020-12-07 00:00:00,2020,12,50,4,106.02,104.03,107.84,102.2,44500900,8900180.0,-0.01877,0.032509,0.230789,5,0.025643,-0.011549
TSM,2020-12-14 00:00:00,2020,12,51,4,103.77,104.28,106.38,103.16,34461100,6892220.0,0.004915,0.022486,0.159634,5,0.014774,-0.012357
TSM,2020-12-21 00:00:00,2020,12,52,4,103.56,105.97,106.34,102.91,18206400,4551600.0,0.023272,0.028569,0.202818,4,0.021299,-0.00849
TSM,2020-12-28 00:00:00,2020,12,53,4,107.6,109.04,109.7,105.22,24240700,6060175.0,0.013383,0.037089,0.263304,4,0.031641,-0.005558
TSM,2021-01-04 00:00:00,2021,1,1,1,111.47,118.69,126.29,110.45,64987900,12997580.0,0.064771,0.059718,0.423955,5,0.050342,-0.022564
TSM,2021-01-11 00:00:00,2021,1,2,1,119.74,125.23,134.65,118.0,101289000,20257800.0,0.045849,0.080294,0.57003,5,0.060555,-0.03065
TSM,2021-01-18 00:00:00,2021,1,3,1,130.59,129.14,136.13,128.44,72427800,18106950.0,-0.011103,0.083955,0.59602,4,0.048471,-0.037418
TSM,2021-01-25 00:00:00,2021,1,4,1,131.83,121.52,132.17,120.55,83603900,16720780.0,-0.078207,0.071732,0.509248,5,0.033596,-0.038768
TSM,2021-02-01 00:00:00,2021,2,5,1,124.54,127.78,130.25,123.38,42830800,8566160.0,0.026016,0.044008,0.312423,5,0.042298,-0.007319
TSM,2021-02-08 00:00:00,2021,2,6,1,128.7,138.06,139.81,128.7,54747400,10949480.0,0.072727,0.049281,0.349863,5,0.040916,-0.007905
TSM,2021-02-15 00:00:00,2021,2,7,1,141.61,136.66,142.2,133.4,46531300,11632825.0,-0.034955,0.046291,0.328631,4,0.015078,-0.02699
TSM,2021-02-22 00:00:00,2021,2,8,1,133.59,125.94,135.28,122.83,72453600,14490720.0,-0.057265,0.063767,0.452704,5,0.024787,-0.047619
TSM,2021-03-01 00:00:00,2021,3,9,1,129.63,120.8,130.3,113.49,70552600,14110520.0,-0.068117,0.094281,0.669326,5,0.045073,-0.059403
TSM,2021-03-08 00:00:00,2021,3,10,1,120.54,118.3,121.0,113.41,73466900,14693380.0,-0.018583,0.099961,0.70965,5,0.059299,-0.056871
TSM,2021-03-15 00:00:00,2021,3,11,1,118.65,113.63,121.25,113.21,51438600,10287720.0,-0.042309,0.037159,0.263802,5,0.006593,-0.035871
TSM,2021-03-22 00:00:00,2021,3,12,1,114.79,116.56,118.33,107.89,72233200,14446640.0,0.015419,0.094208,0.668814,5,0.055319,-0.051615
TSM,2021-03-29 00:00:00,2021,3,13,1,116.55,118.28,118.36,112.39,28876300,9625433.0,0.014843,0.05203,0.369379,3,0.027896,-0.018617
TSM,2021-03-29 00:00:00,2021,4,13,2,122.81,124.8,124.88,121.64,17904000,17904000.0,0.016204,,,1,0.055123,0.055123
TSM,2021-04-05 00:00:00,2021,4,14,2,127.07,122.8,127.4,119.84,56891300,11378260.0,-0.033604,0.044216,0.313904,5,0.029527,-0.020827
TSM,2021-04-12 00:00:00,2021,4,15,2,122.21,118.84,122.9,116.56,55996300,11199260.0,-0.027575,0.024819,0.176201,5,0.00414,-0.020606
TSM,2021-04-19 00:00:00,2021,4,16,2,118.0,118.64,118.88,113.77,46193800,9238760.0,0.005424,0.05534,0.392876,5,0.028789,-0.028946
TSM,2021-04-26 00:00:00,2021,4,17,2,120.0,116.74,121.65,116.65,37194800,7438960.0,-0.027167,0.037682,0.267512,5,0.024275,-0.019815
TSM,2021-05-03 00:00:00,2021,5,18,2,117.47,116.83,119.42,113.74,45122800,9024560.0,-0.005448,0.018409,0.130693,5,0.014041,-0.006853
TSM,2021-05-10 00:00:00,2021,5,19,2,114.98,112.46,115.38,107.9,56325000,11265000.0,-0.021917,0.071952,0.510806,5,0.034115,-0.041117
TSM,2021-05-17 00:00:00,2021,5,20,2,109.07,111.85,114.0,107.87,37867600,7573520.0,0.025488,0.036454,0.258797,5,0.014074,-0.023653
TSM,2021-05-24 00:00:00,2021,5,21,2,112.26,117.36,117.84,112.12,30490600,6098120.0,0.04543,0.01717,0.121896,5,0.015914,-0.001983
TSM,2021-05-31 00:00:00,2021,6,22,2,119.71,119.51,120.04,116.46,23243800,5810950.0,-0.001671,0.038165,0.270942,4,0.023027,-0.017907
TSM,2021-06-07 00:00:00,2021,6,23,2,118.14,118.25,118.85,115.06,38835600,7767120.0,0.000931,0.028999,0.205875,5,0.010438,-0.019455
TSM,2021-06-14 00:00:00,2021,6,24,2,118.55,115.79,122.0,115.21,44007500,8801500.0,-0.023281,0.045129,0.320382,5,0.023171,-0.027955
TSM,2021-06-21 00:00:00,2021,6,25,2,115.38,116.53,117.93,112.01,45307300,9061460.0,0.009967,0.026578,0.188685,5,0.015044,-0.01425
TSM,2021-06-28 00:00:00,2021,7,26,3,120.1,118.91,120.21,118.03,13439900,6719950.0,-0.009908,0.029439,0.208998,2,0.004138,-0.014481
TSM,2021-06-28 00:00:00,2021,6,26,2,117.29,120.16,120.76,117.18,26837900,8945967.0,0.024469,0.031812,0.225841,3,0.026431,-0.000582
TSM,2021-07-05 00:00:00,2021,7,27,3,119.85,120.56,121.05,115.38,30512900,7628225.0,0.005924,0.036457,0.258822,4,0.022822,-0.014994
TSM,2021-07-12 00:00:00,2021,7,28,3,121.19,115.74,125.78,115.17,70561100,14112220.0,-0.044971,0.065081,0.462031,5,0.01717,-0.055149
TSM,2021-07-19 00:00:00,2021,7,29,3,114.0,116.79,118.09,113.23,33423300,6684660.0,0.024474,0.021334,0.151458,5,0.012629,-0.011114
TSM,2021-07-26 00:00:00,2021,7,30,3,115.79,116.64,117.42,112.05,38032400,7606480.0,0.007341,0.029905,0.212306,5,0.013475,-0.018245
TSM,2021-08-02 00:00:00,2021,8,31,3,117.5,118.21,119.55,116.66,24947900,4989580.0,0.006043,0.01728,0.122677,5,0.013264,-0.008472
TSM,2021-08-09 00:00:00,2021,8,32,3,118.42,115.5,119.05,114.08,24835000,4967000.0,-0.024658,0.014167,0.100575,5,8.5e-05,-0.015733
TSM,2021-08-16 00:00:00,2021,8,33,3,115.1,108.12,115.48,107.68,53190900,10638180.0,-0.060643,0.028616,0.203154,5,0.000634,-0.030707
TSM,2021-08-23 00:00:00,2021,8,34,3,110.08,118.49,119.3,109.27,55079900,11015980.0,0.076399,0.036902,0.261979,5,0.043885,0.003302
TSM,2021-08-30 00:00:00,2021,8,35,3,118.88,119.01,120.8,118.47,14859100,7429550.0,0.001094,0.006407,0.045484,2,0.00422,0.000168
TSM,2021-08-30 00:00:00,2021,9,35,3,120.22,123.97,124.48,119.56,25831700,8610567.0,0.031193,0.026545,0.18845,3,0.026327,0.00274
TSM,2021-09-06 00:00:00,2021,9,36,3,124.62,122.97,125.28,121.23,27988400,6997100.0,-0.01324,0.030952,0.21974,4,0.006481,-0.022534
TSM,2021-09-13 00:00:00,2021,9,37,3,122.94,117.75,124.1,117.69,35323900,7064780.0,-0.042216,0.025302,0.179626,5,0.005286,-0.025168
TSM,2021-09-20 00:00:00,2021,9,38,3,115.2,115.64,116.97,113.55,32459400,6491880.0,0.003819,0.02971,0.210922,5,0.007916,-0.025902
TSM,2021-09-27 00:00:00,2021,10,39,4,112.0,111.56,112.3,110.3,5315200,5315200.0,-0.003929,,,1,-0.000806,-0.000806
TSM,2021-09-27 00:00:00,2021,9,39,3,115.7,111.65,116.57,111.02,27946900,6986725.0,-0.035004,0.042202,0.299604,4,0.00441,-0.036591
TSM,2021-10-04 00:00:00,2021,10,40,4,111.0,110.04,111.71,107.58,37073000,7414600.0,-0.008649,0.030098,0.213672,5,0.013627,-0.022768
TSM,2021-10-11 00:00:00,2021,10,41,4,110.08,114.86,114.95,108.56,50947500,10189500.0,0.043423,0.030378,0.21566,5,0.023459,-0.009614
TSM,2021-10-18 00:00:00,2021,10,42,4,113.42,114.23,117.15,113.42,31309000,6261800.0,0.007142,0.029519,0.209562,5,0.014045,-0.017714
TSM,2021-10-25 00:00:00,2021,10,43,4,114.4,113.7,116.02,113.11,29747700,5949540.0,-0.006119,0.032617,0.231558,5,0.019868,-0.019912
TSM,2021-11-01 00:00:00,2021,11,44,4,113.58,117.8,119.53,112.41,38859300,7771860.0,0.037154,0.03269,0.232077,5,0.033155,-0.000876
TSM,2021-11-08 00:00:00,2021,11,45,4,118.39,118.69,123.27,117.05,49637700,9927540.0,0.002534,0.044957,0.319166,5,0.026401,-0.029397
TSM,2021-11-15 00:00:00,2021,11,46,4,119.32,124.26,124.8,117.16,39405000,7881000.0,0.041401,0.035891,0.254798,5,0.036368,-0.004802
TSM,2021-11-22 00:00:00,2021,11,47,4,123.5,117.09,128.09,116.52,40819600,10204900.0,-0.051903,0.037063,0.263123,4,0.003943,-0.029989
TSM,2021-11-29 00:00:00,2021,12,48,4,119.22,119.33,123.51,117.98,29158900,9719633.0,0.000923,0.055197,0.39186,3,0.029705,-0.019474
TSM,2021-11-29 00:00:00,2021,11,48,4,118.36,117.15,120.17,115.76,18195800,9097900.0,-0.010223,0.057808,0.410396,2,0.018704,-0.017857
TSM,2021-12-06 00:00:00,2021,12,49,4,118.89,119.13,122.58,116.58,31013900,6202780.0,0.002019,0.037063,0.263119,5,0.026691,-0.018883
TSM,2021-12-13 00:00:00,2021,12,50,4,118.86,116.32,120.75,115.25,39664000,7932800.0,-0.02137,0.057915,0.411157,5,0.035343,-0.031811
TSM,2021-12-20 00:00:00,2021,12,51,4,115.92,120.68,121.79,113.91,28916300,7229075.0,0.041063,0.047714,0.338738,4,0.032868,-0.011864
TSM,2021-12-27 00:00:00,2021,12,52,4,121.22,120.31,123.66,120.19,26554600,5310920.0,-0.007507,0.0224,0.159022,5,0.016738,-0.008154
TSM,2022-01-03 00:00:00,2022,1,1,1,124.13,123.5,135.5,123.31,99535200,19907040.0,-0.005075,0.111465,0.791322,5,0.070568,-0.047526
TSM,2022-01-10 00:00:00,2022,1,2,1,125.11,140.66,145.0,123.26,120635300,24127060.0,0.124291,0.038644,0.274345,5,0.052636,0.010561
TSM,2022-01-17 00:00:00,2022,1,3,1,136.75,124.53,137.18,124.27,53342100,13335525.0,-0.08936,0.029306,0.208048,4,-0.020456,-0.048557
TSM,2022-01-24 00:00:00,2022,1,4,1,123.77,117.61,126.67,114.19,74651700,14930340.0,-0.04977,0.065064,0.461909,5,0.011483,-0.054436
TSM,2022-01-31 00:00:00,2022,2,5,1,122.9,121.02,126.47,119.25,31189200,7797300.0,-0.015297,0.047516,0.337332,4,0.009846,-0.034716
TSM,2022-01-31 00:00:00,2022,1,5,1,119.52,122.63,122.77,118.81,10189100,10189100.0,0.026021,,,1,0.042683,0.042683
TSM,2022-02-07 00:00:00,2022,2,6,1,122.56,121.01,128.66,120.45,44899400,8979880.0,-0.012647,0.041541,0.29491,5,0.014631,-0.029669
TSM,2022-02-14 00:00:00,2022,2,7,1,119.95,119.31,124.61,118.0,39445700,7889140.0,-0.005336,0.057868,0.410824,5,0.039659,-0.031068
TSM,2022-02-21 00:00:00,2022,2,8,1,117.5,111.23,119.43,104.38,59706200,14926550.0,-0.053362,0.02936,0.208434,4,-0.00581,-0.034685
TSM,2022-02-28 00:00:00,2022,2,9,1,109.37,107.01,109.77,105.0,26390800,26390800.0,-0.021578,,,1,-0.037939,-0.037939
TSM,2022-02-28 00:00:00,2022,3,9,1,110.0,105.06,111.11,103.81,66934100,16733525.0,-0.044909,0.049276,0.349826,4,0.014438,-0.034286
TSM,2022-03-07 00:00:00,2022,3,10,1,103.29,101.41,105.72,98.62,99348700,19869740.0,-0.018201,0.086607,0.614847,5,0.0495,-0.054921
TSM,2022-03-14 00:00:00,2022,3,11,1,101.52,106.72,107.04,97.62,69982300,13996460.0,0.051221,0.049764,0.353286,5,0.035263,-0.020807
TSM,2022-03-21 00:00:00,2022,3,12,1,106.72,106.73,108.19,105.13,51938700,10387740.0,9.4e-05,0.034834,0.247295,5,0.024395,-0.015789
TSM,2022-03-28 00:00:00,2022,3,13,1,105.62,104.26,109.76,104.19,50705300,12676325.0,-0.012876,0.053375,0.378926,4,0.027462,-0.023143
TSM,2022-03-28 00:00:00,2022,4,13,2,105.77,102.79,105.95,102.21,12085100,12085100.0,-0.028174,,,1,-0.014099,-0.014099
TSM,2022-04-04 00:00:00,2022,4,14,2,104.02,99.29,105.57,99.12,60498000,12099600.0,-0.045472,0.035046,0.248804,5,0.019457,-0.021853
TSM,2022-04-11 00:00:00,2022,4,15,2,98.22,98.36,104.5,96.91,59377300,14844325.0,0.001425,0.070467,0.500264,4,0.041667,-0.030936
TSM,2022-04-18 00:00:00,2022,4,16,2,97.95,95.68,101.0,95.36,53665900,10733180.0,-0.023175,0.025799,0.183152,5,0.006885,-0.020274
TSM,2022-04-25 00:00:00,2022,4,17,2,95.05,92.93,96.28,90.22,66482200,13296440.0,-0.022304,0.083108,0.590006,5,0.054952,-0.036056
TSM,2022-05-02 00:00:00,2022,5,18,2,92.5,91.63,96.07,90.27,46308400,9261680.0,-0.009405,0.053804,0.381973,5,0.025206,-0.040004
TSM,2022-05-09 00:00:00,2022,5,19,2,89.94,90.96,91.36,85.39,57423800,11484760.0,0.011341,0.071133,0.504992,5,0.03729,-0.047255
TSM,2022-05-16 00:00:00,2022,5,20,2,89.87,90.78,93.49,88.83,42217700,8443540.0,0.010126,0.050232,0.356615,5,0.032187,-0.029897
TSM,2022-05-23 00:00:00,2022,5,21,2,91.02,93.77,93.82,88.52,40864300,8172860.0,0.030213,0.051147,0.363105,5,0.03044,-0.030383
TSM,2022-05-30 00:00:00,2022,5,22,2,95.54,95.3,96.29,94.51,9621700,9621700.0,-0.002512,,,1,0.016317,0.016317
TSM,2022-05-30 00:00:00,2022,6,22,2,95.6,93.77,96.37,92.9,21624500,7208167.0,-0.019142,0.048598,0.345012,3,0.016781,-0.026676
TSM,2022-06-06 00:00:00,2022,6,23,2,95.0,88.68,95.54,88.63,41793800,8358760.0,-0.066526,0.0331,0.23499,5,0.00784,-0.02803
TSM,2022-06-13 00:00:00,2022,6,24,2,86.06,85.0,89.81,83.95,57036500,11407300.0,-0.012317,0.074975,0.532271,5,0.02225,-0.051722
TSM,2022-06-20 00:00:00,2022,6,25,2,86.0,85.92,87.75,82.76,38513100,9628275.0,-0.00093,0.051441,0.365195,4,0.022941,-0.023462
TSM,2022-06-27 00:00:00,2022,6,26,2,86.92,81.75,87.0,80.12,37830100,9457525.0,-0.05948,0.021955,0.155865,4,-0.000698,-0.022714
TSM,2022-06-27 00:00:00,2022,7,26,3,79.04,77.0,79.22,76.18,19531700,19531700.0,-0.02581,,,1,-0.058104,-0.058104
TSM,2022-07-04 00:00:00,2022,7,27,3,74.55,81.51,82.16,73.74,59635600,14908900.0,0.09336,0.08124,0.576748,4,0.067364,-0.011558
TSM,2022-07-11 00:00:00,2022,7,28,3,79.77,85.63,86.04,78.82,72027800,14405560.0,0.073461,0.056158,0.398679,5,0.029278,-0.029444
TSM,2022-07-18 00:00:00,2022,7,29,3,86.06,86.32,87.8,83.37,49437500,9887500.0,0.003021,0.050091,0.35561,5,0.030749,-0.02394
TSM,2022-07-25 00:00:00,2022,7,30,3,86.3,88.48,89.21,83.85,43372500,8674500.0,0.025261,0.04893,0.347371,5,0.038024,-0.021785
TSM,2022-08-01 00:00:00,2022,8,31,3,85.3,89.77,90.98,84.17,83189600,16637920.0,0.052403,0.040524,0.28769,5,0.022078,-0.024525
TSM,2022-08-08 00:00:00,2022,8,32,3,88.98,90.86,91.35,84.44,59157500,11831500.0,0.021128,0.064288,0.456401,5,0.040606,-0.031044
TSM,2022-08-15 00:00:00,2022,8,33,3,90.01,87.2,91.94,87.02,56159200,11231840.0,-0.031219,0.028546,0.202655,5,0.007814,-0.023188
TSM,2022-08-22 00:00:00,2022,8,34,3,85.41,84.74,87.79,84.65,39585900,7917180.0,-0.007845,0.050818,0.360774,5,0.023492,-0.032317
TSM,2022-08-29 00:00:00,2022,9,35,3,81.45,80.9,82.98,80.12,20416100,10208050.0,-0.006753,0.018107,0.128548,2,-0.009064,-0.020516
TSM,2022-08-29 00:00:00,2022,8,35,3,83.91,83.35,84.87,81.73,26919100,8973033.0,-0.006674,0.033748,0.239587,3,0.006764,-0.022304
TSM,2022-09-05 00:00:00,2022,9,36,3,81.03,81.53,81.66,78.23,37814300,9453575.0,0.006171,0.024916,0.176883,4,0.016077,-0.010754
TSM,2022-09-12 00:00:00,2022,9,37,3,81.97,77.89,82.5,76.92,50725300,10145060.0,-0.049774,0.048439,0.343882,5,0.010786,-0.040657
TSM,2022-09-19 00:00:00,2022,9,38,3,76.55,73.87,79.31,73.09,52953800,10590760.0,-0.03501,0.026507,0.188183,5,0.004365,-0.023271
TSM,2022-09-26 00:00:00,2022,9,39,3,73.47,68.56,74.19,67.74,65408400,13081680.0,-0.06683,0.033042,0.234573,5,0.000274,-0.039512
TSM,2022-10-03 00:00:00,2022,10,40,4,68.08,69.75,74.92,67.65,67438300,13487660.0,0.02453,0.093639,0.664771,5,0.051408,-0.06187
TSM,2022-10-10 00:00:00,2022,10,41,4,69.85,63.92,70.2,62.32,117290400,23458080.0,-0.084896,0.0901,0.639644,5,0.039151,-0.059164
TSM,2022-10-17 00:00:00,2022,10,42,4,64.98,63.75,66.11,62.02,65321300,13064260.0,-0.018929,0.026674,0.189365,5,0.015175,-0.018185
TSM,2022-10-24 00:00:00,2022,10,43,4,60.58,62.01,62.45,59.51,85627300,17125460.0,0.023605,0.04585,0.325503,5,0.017391,-0.038588
TSM,2022-10-31 00:00:00,2022,10,44,4,61.59,61.55,62.27,61.07,10802800,10802800.0,-0.000649,,,1,-0.007418,-0.007418
TSM,2022-10-31 00:00:00,2022,11,44,4,63.26,62.48,63.43,59.43,53812800,13453200.0,-0.01233,0.051345,0.364512,4,0.036496,-0.017213
TSM,2022-11-07 00:00:00,2022,11,45,4,62.62,73.83,74.6,61.97,74589300,14917860.0,0.179016,0.080914,0.574429,5,0.089846,-0.000308
TSM,2022-11-14 00:00:00,2022,11,46,4,73.24,82.27,82.94,72.24,127181100,25436220.0,0.123293,0.109389,0.776587,5,0.10522,-0.013951
TSM,2022-11-21 00:00:00,2022,11,47,4,80.81,81.4,83.19,79.47,55756500,13939125.0,0.007301,0.05698,0.404521,4,0.032654,-0.028443
