Symbol,Date,Jahr,Monat,Wochentag,KW,Quartal,Open,High,Low,Close,Volume,Rendite_Tag,Spanne_Pct,Index_100,MA_20,MA_50,MA_200,Vol_20d_Ann,Drawdown_Pct,Vol_Avg_20d
SMCI,2022-12-27,2022,12,2,52,4,8.251,8.398,8.219,8.289,7902000,0.008517,0.021779,350.78,8.5366,7.96,5.8048,0.5796,-0.117,14765100.0
SMCI,2022-12-28,2022,12,3,52,4,8.235,8.435,8.056,8.06,8998000,-0.027627,0.047046,341.09,8.4822,8.0089,5.8248,0.5849,-0.1414,14756550.0
SMCI,2022-12-29,2022,12,4,52,4,8.179,8.334,8.11,8.191,8643000,0.016253,0.02762,346.64,8.4406,8.062,5.8449,0.5891,-0.1274,14568250.0
SMCI,2022-12-30,2022,12,5,52,4,8.053,8.28,7.952,8.21,6392000,0.00232,0.041247,347.44,8.3985,8.115,5.8645,0.589,-0.1254,14482550.0
SMCI,2023-01-03,2023,1,2,1,1,8.308,8.525,8.194,8.386,8152000,0.021437,0.040395,354.89,8.3843,8.1601,5.8855,0.5778,-0.1066,14468300.0
SMCI,2023-01-04,2023,1,3,1,1,8.461,8.774,8.206,8.225,14496000,-0.019199,0.069218,348.07,8.379,8.1955,5.9052,0.5646,-0.1238,14772650.0
SMCI,2023-01-05,2023,1,4,1,1,8.152,8.156,7.963,8.025,10978000,-0.024316,0.024237,339.61,8.3488,8.23,5.9238,0.5544,-0.1451,14825700.0
SMCI,2023-01-06,2023,1,5,1,1,8.145,8.512,8.053,8.439,10331000,0.051589,0.056997,357.13,8.3403,8.2647,5.9445,0.5873,-0.101,15008550.0
SMCI,2023-01-09,2023,1,1,2,1,8.595,9.28,8.466,8.477,26216000,0.004503,0.096149,358.74,8.3361,8.3029,5.9657,0.5872,-0.0969,15803950.0
SMCI,2023-01-10,2023,1,2,2,1,8.1,8.15,7.511,7.837,41583000,-0.075498,0.085075,331.65,8.3079,8.326,5.9837,0.6434,-0.1651,17551900.0
SMCI,2023-01-11,2023,1,3,2,1,7.831,7.87,7.404,7.561,21214000,-0.035218,0.062939,319.97,8.2401,8.3398,6.0005,0.6064,-0.1945,18249950.0
SMCI,2023-01-12,2023,1,4,2,1,7.645,8.082,7.566,8.045,10803000,0.064013,0.0682,340.46,8.1923,8.3615,6.0198,0.6556,-0.143,18370200.0
SMCI,2023-01-13,2023,1,5,2,1,7.961,8.215,7.955,8.058,6679000,0.001616,0.032684,341.01,8.145,8.379,6.0388,0.6557,-0.1416,18198100.0
SMCI,2023-01-17,2023,1,2,3,1,8.055,8.491,8.02,8.483,11697000,0.052743,0.058728,358.99,8.1662,8.387,6.0614,0.5689,-0.0963,17952550.0
SMCI,2023-01-18,2023,1,3,3,1,8.599,8.682,7.864,7.887,15376000,-0.070258,0.104018,333.77,8.1569,8.3853,6.0818,0.6259,-0.1598,18057400.0
SMCI,2023-01-19,2023,1,4,3,1,7.649,7.675,6.902,7.086,49103000,-0.10156,0.111997,299.87,8.1198,8.3738,6.0983,0.7157,-0.2451,19945400.0
SMCI,2023-01-20,2023,1,5,3,1,7.15,7.292,7.086,7.198,13990000,0.015806,0.029071,304.61,8.0631,8.3634,6.1154,0.674,-0.2332,18975650.0
SMCI,2023-01-23,2023,1,1,4,1,7.296,7.492,7.151,7.375,11822000,0.02459,0.047686,312.1,8.0125,8.3543,6.1341,0.6816,-0.2143,15351300.0
SMCI,2023-01-24,2023,1,2,4,1,7.321,7.847,7.237,7.825,12759000,0.061017,0.084289,331.15,7.9938,8.3578,6.1556,0.7176,-0.1664,15339700.0
SMCI,2023-01-25,2023,1,3,4,1,7.718,7.807,7.46,7.731,10446000,-0.012013,0.046515,327.17,7.9694,8.351,6.1765,0.7184,-0.1764,15379000.0
SMCI,2023-01-26,2023,1,4,4,1,7.94,7.974,7.601,7.627,7199000,-0.013452,0.049073,322.77,7.9363,8.3366,6.197,0.7184,-0.1875,15343850.0
SMCI,2023-01-27,2023,1,5,4,1,7.574,7.638,7.392,7.43,9050000,-0.025829,0.033279,314.43,7.9048,8.3213,6.2165,0.7176,-0.2085,15346450.0
SMCI,2023-01-30,2023,1,1,5,1,7.307,7.507,7.163,7.213,11483000,-0.029206,0.048025,305.25,7.8559,8.2918,6.2352,0.7195,-0.2316,15488450.0
SMCI,2023-01-31,2023,1,2,5,1,7.255,7.393,7.205,7.233,15716000,0.002773,0.026093,306.09,7.807,8.2721,6.2536,0.7196,-0.2295,15954650.0
SMCI,2023-02-01,2023,2,3,5,1,7.2,8.077,7.011,7.974,32033000,0.102447,0.152047,337.45,7.7864,8.2576,6.2752,0.8111,-0.1505,17148700.0
SMCI,2023-02-02,2023,2,4,5,1,8.027,8.454,7.982,8.188,15180000,0.026837,0.059133,346.51,7.7846,8.2484,6.2978,0.8141,-0.1277,17182900.0
SMCI,2023-02-03,2023,2,5,5,1,8.1,8.585,8.068,8.434,14010000,0.030044,0.06408,356.92,7.805,8.2492,6.3177,0.8145,-0.1015,17334500.0
SMCI,2023-02-06,2023,2,1,6,1,8.35,8.44,8.18,8.321,8776000,-0.013398,0.031785,352.14,7.7991,8.2402,6.3367,0.7964,-0.1136,17256750.0
SMCI,2023-02-07,2023,2,2,6,1,8.316,8.478,8.0,8.198,8763000,-0.014782,0.05975,346.93,7.7852,8.2217,6.3564,0.798,-0.1267,16384100.0
SMCI,2023-02-08,2023,2,3,6,1,8.268,8.749,8.233,8.522,17580000,0.039522,0.062675,360.64,7.8194,8.2044,6.3778,0.758,-0.0921,15183950.0
SMCI,2023-02-09,2023,2,4,6,1,8.69,9.388,8.655,8.7,24657000,0.020887,0.084691,368.18,7.8764,8.1934,6.3999,0.7443,-0.0732,15356100.0
SMCI,2023-02-10,2023,2,5,6,1,8.6,9.092,8.577,9.002,13977000,0.034713,0.060044,380.96,7.9242,8.1905,6.4243,0.722,-0.041,15514800.0
SMCI,2023-02-13,2023,2,1,7,1,8.945,9.155,8.76,9.053,10810000,0.005665,0.045091,383.11,7.974,8.1911,6.4487,0.7218,-0.0356,15721350.0
SMCI,2023-02-14,2023,2,2,7,1,8.983,9.483,8.904,9.288,15172000,0.025958,0.065027,393.06,8.0142,8.1958,6.4737,0.7053,-0.0105,15895100.0
SMCI,2023-02-15,2023,2,3,7,1,9.302,9.384,9.169,9.3,10519000,0.001292,0.023449,393.57,8.0849,8.2084,6.4991,0.6467,-0.0093,15652250.0
SMCI,2023-02-16,2023,2,4,7,1,9.268,9.796,9.207,9.588,16980000,0.030968,0.063973,405.76,8.21,8.2336,6.5259,0.5006,0.0,14046100.0
SMCI,2023-02-17,2023,2,5,7,1,9.508,9.572,9.066,9.198,13869000,-0.040676,0.055813,389.25,8.31,8.245,6.5502,0.5391,-0.0407,14040050.0
SMCI,2023-02-21,2023,2,2,8,1,9.05,9.323,8.791,8.806,11200000,-0.042618,0.060516,372.66,8.3815,8.2489,6.5659,0.5715,-0.0816,14008950.0
SMCI,2023-02-22,2023,2,3,8,1,8.759,8.872,8.561,8.671,8710000,-0.01533,0.036328,366.95,8.4238,8.2511,6.5828,0.5438,-0.0956,13806500.0
SMCI,2023-02-23,2023,2,4,8,1,8.933,9.495,8.93,9.427,18328000,0.087187,0.06327,398.94,8.5086,8.2716,6.6043,0.6109,-0.0168,14200600.0
SMCI,2023-02-24,2023,2,5,8,1,9.248,9.836,9.196,9.816,19451000,0.041264,0.069596,415.4,8.6181,8.2896,6.6288,0.6131,0.0,14813200.0
SMCI,2023-02-27,2023,2,1,9,1,9.886,10.398,9.87,10.113,18911000,0.030257,0.053495,427.97,8.7522,8.3118,6.6538,0.5976,0.0,15306250.0
SMCI,2023-02-28,2023,2,2,9,1,10.092,10.3,9.786,9.797,17416000,-0.031247,0.052524,414.6,8.8814,8.3277,6.6781,0.5997,-0.0312,15602900.0
SMCI,2023-03-01,2023,3,3,9,1,9.916,10.306,9.862,10.2,10785000,0.041135,0.045021,431.65,9.0298,8.3705,6.7035,0.6039,0.0,15356350.0
SMCI,2023-03-02,2023,3,4,9,1,10.006,10.093,9.51,9.837,13194000,-0.035588,0.061304,416.29,9.1229,8.4058,6.7266,0.5437,-0.0356,14414400.0
SMCI,2023-03-03,2023,3,5,9,1,9.848,10.0,9.552,9.783,9969000,-0.005489,0.046901,414.01,9.2027,8.4449,6.7492,0.5434,-0.0409,14153850.0
SMCI,2023-03-06,2023,3,1,10,1,9.885,9.998,9.687,9.83,8265000,0.004804,0.032105,416.0,9.2725,8.4749,6.7713,0.5381,-0.0363,13866600.0
SMCI,2023-03-07,2023,3,2,10,1,9.855,10.075,9.702,9.851,9664000,0.002136,0.038446,416.89,9.349,8.5041,6.7944,0.5326,-0.0342,13911000.0
SMCI,2023-03-08,2023,3,3,10,1,9.875,10.366,9.812,10.235,14610000,0.038981,0.056461,433.14,9.4508,8.5448,6.8203,0.5349,0.0,14203350.0
SMCI,2023-03-09,2023,3,4,10,1,10.25,10.43,9.816,9.856,11651000,-0.03703,0.062551,417.1,9.5175,8.5776,6.8447,0.5509,-0.037,13906900.0
SMCI,2023-03-10,2023,3,5,10,1,9.801,9.801,9.209,9.276,17333000,-0.058847,0.064285,392.55,9.5463,8.5973,6.8664,0.5967,-0.0937,13540700.0
SMCI,2023-03-13,2023,3,1,11,1,9.1,9.237,8.856,8.928,12826000,-0.037516,0.043022,377.82,9.5426,8.6147,6.8874,0.6022,-0.1277,13483150.0
SMCI,2023-03-14,2023,3,2,11,1,9.184,9.46,9.127,9.247,10673000,0.03573,0.036485,391.32,9.5523,8.6358,6.9092,0.6151,-0.0965,13476300.0
SMCI,2023-03-15,2023,3,3,11,1,8.936,9.182,8.725,9.175,12431000,-0.007786,0.052378,388.28,9.5467,8.6551,6.9305,0.6092,-0.1036,13339250.0
SMCI,2023-03-16,2023,3,4,11,1,9.006,9.727,9.006,9.723,15443000,0.059727,0.080058,411.47,9.5678,8.6818,6.9543,0.645,-0.05,13585450.0
SMCI,2023-03-17,2023,3,5,11,1,9.685,9.804,9.407,9.55,18256000,-0.017793,0.042203,404.15,9.5659,8.7083,6.9771,0.6401,-0.0669,13649250.0
SMCI,2023-03-20,2023,3,1,12,1,9.549,10.021,9.541,9.852,15409000,0.031623,0.050309,416.93,9.5986,8.7449,7.0005,0.6297,-0.0374,13726250.0
SMCI,2023-03-21,2023,3,2,12,1,9.999,10.835,9.999,10.825,20352000,0.098762,0.083608,458.1,9.6996,8.7926,7.0268,0.6877,0.0,14183850.0
SMCI,2023-03-22,2023,3,3,12,1,10.885,11.627,10.837,11.254,24499000,0.03963,0.072898,476.26,9.8287,8.8481,7.0557,0.6872,0.0,14973300.0
SMCI,2023-03-23,2023,3,4,12,1,11.4,11.836,11.175,11.4,20620000,0.012973,0.05915,482.44,9.9274,8.9194,7.0852,0.6305,0.0,15087900.0
SMCI,2023-03-24,2023,3,5,12,1,11.282,11.307,10.614,11.083,18312000,-0.027807,0.065291,469.02,9.9907,8.9898,7.1125,0.6331,-0.0278,15030950.0
SMCI,2023-03-27,2023,3,1,13,1,11.195,11.36,10.989,11.09,17689000,0.000632,0.033761,469.32,10.0396,9.0507,7.1409,0.6273,-0.0272,14969850.0
SMCI,2023-03-28,2023,3,2,13,1,11.041,11.105,10.144,10.278,20761000,-0.073219,0.094736,434.96,10.0636,9.0951,7.1671,0.6756,-0.0984,15137100.0
SMCI,2023-03-29,2023,3,3,13,1,10.455,10.588,10.252,10.565,13826000,0.027924,0.032774,447.1,10.0819,9.1368,7.1956,0.6674,-0.0732,15289150.0
SMCI,2023-03-30,2023,3,4,13,1,10.732,10.732,10.131,10.334,12857000,-0.021865,0.059323,437.33,10.1067,9.1857,7.2238,0.6587,-0.0935,15272300.0
SMCI,2023-03-31,2023,3,5,13,1,10.356,10.775,10.32,10.655,12560000,0.031063,0.044089,450.91,10.1503,9.2571,7.2539,0.665,-0.0654,15401850.0
SMCI,2023-04-03,2023,4,1,14,2,10.657,11.28,10.655,11.272,18587000,0.057907,0.058658,477.02,10.2224,9.3386,7.2866,0.6909,-0.0112,15917950.0
SMCI,2023-04-04,2023,4,2,14,2,11.384,11.707,10.859,10.946,17407000,-0.028921,0.078092,463.22,10.2772,9.41,7.3199,0.7029,-0.0398,16305100.0
SMCI,2023-04-05,2023,4,3,14,2,10.831,11.02,10.621,10.803,8392000,-0.013064,0.037567,457.17,10.3056,9.4696,7.3524,0.6949,-0.0524,15994200.0
SMCI,2023-04-06,2023,4,4,14,2,9.984,10.435,9.702,10.069,33959000,-0.067944,0.075552,426.11,10.3162,9.5163,7.3802,0.7269,-0.1168,17109600.0
SMCI,2023-04-10,2023,4,1,15,2,10.0,10.688,9.924,10.655,13198000,0.058198,0.076985,450.91,10.3852,9.5769,7.4118,0.7154,-0.0654,16902850.0
SMCI,2023-04-11,2023,4,2,15,2,10.737,10.879,10.455,10.468,10210000,-0.01755,0.040555,443.0,10.4622,9.6376,7.4433,0.702,-0.0818,16772050.0
SMCI,2023-04-12,2023,4,3,15,2,10.587,11.054,10.56,10.811,14954000,0.032766,0.04678,457.51,10.5404,9.7096,7.476,0.7006,-0.0517,16986100.0
SMCI,2023-04-13,2023,4,4,15,2,10.813,10.859,10.381,10.824,12298000,0.001203,0.046046,458.06,10.6228,9.7814,7.5085,0.6985,-0.0505,16979450.0
SMCI,2023-04-14,2023,4,5,15,2,10.824,10.975,10.77,10.915,9470000,0.008407,0.019034,461.91,10.6825,9.8402,7.5422,0.6725,-0.0425,16680800.0
SMCI,2023-04-17,2023,4,1,16,2,10.915,11.062,10.728,11.043,7951000,0.011727,0.031134,467.33,10.7571,9.8973,7.5768,0.6664,-0.0313,16165550.0
SMCI,2023-04-18,2023,4,2,16,2,11.2,11.924,11.2,11.588,15251000,0.049353,0.064643,490.39,10.8439,9.9604,7.6146,0.6776,0.0,16157650.0
SMCI,2023-04-19,2023,4,3,16,2,11.35,11.659,10.958,10.982,15361000,-0.052295,0.063972,464.75,10.8518,10.0136,7.6499,0.6221,-0.0523,15908100.0
SMCI,2023-04-20,2023,4,4,16,2,10.816,11.196,10.702,10.801,11040000,-0.016482,0.04616,457.09,10.8291,10.0657,7.6844,0.6082,-0.0679,15235150.0
SMCI,2023-04-21,2023,4,5,16,2,10.699,10.807,10.233,10.732,10987000,-0.006388,0.056093,454.17,10.7957,10.1099,7.7186,0.606,-0.0739,14753500.0
SMCI,2023-04-24,2023,4,1,17,2,9.751,10.337,9.691,9.859,42351000,-0.081346,0.06666,417.22,10.7345,10.1331,7.7477,0.663,-0.1492,15955450.0
SMCI,2023-04-25,2023,4,2,17,2,9.799,9.799,9.319,9.328,21711000,-0.053859,0.051508,394.75,10.6464,10.1396,7.7741,0.6847,-0.195,16156550.0
SMCI,2023-04-26,2023,4,3,17,2,9.464,9.618,9.401,9.489,15043000,0.01726,0.023083,401.57,10.607,10.1483,7.8013,0.644,-0.1811,15870650.0
SMCI,2023-04-27,2023,4,4,17,2,9.422,9.876,9.334,9.858,10006000,0.038887,0.058067,417.18,10.5716,10.1597,7.8303,0.6522,-0.1493,15679650.0
SMCI,2023-04-28,2023,4,5,17,2,9.845,10.55,9.802,10.543,15037000,0.069487,0.076311,446.17,10.5821,10.1846,7.8624,0.6956,-0.0902,15788650.0
SMCI,2023-05-01,2023,5,1,18,2,10.544,10.796,10.312,10.511,15845000,-0.003035,0.046936,444.82,10.5749,10.203,7.8945,0.6872,-0.0929,15952900.0
SMCI,2023-05-02,2023,5,2,18,2,10.52,10.78,10.171,10.443,20409000,-0.006469,0.059876,441.94,10.5334,10.2279,7.9256,0.6526,-0.0988,16044000.0
SMCI,2023-05-03,2023,5,3,18,2,11.6,13.664,11.432,13.395,81628000,0.282677,0.195241,566.86,10.6559,10.3197,7.9713,1.1979,0.0,19255050.0
SMCI,2023-05-04,2023,5,4,18,2,13.282,13.95,13.123,13.64,21228000,0.01829,0.063019,577.23,10.7977,10.4191,8.0177,1.1942,0.0,19896850.0
SMCI,2023-05-05,2023,5,5,18,2,13.82,14.353,13.503,13.723,23659000,0.006085,0.062949,580.74,10.9804,10.505,8.0635,1.155,0.0,19381850.0
SMCI,2023-05-08,2023,5,1,19,2,13.595,13.923,13.439,13.663,14877000,-0.004372,0.036015,578.21,11.1308,10.582,8.106,1.1473,-0.0044,19465800.0
SMCI,2023-05-09,2023,5,2,19,2,13.679,13.75,13.209,13.225,14636000,-0.032057,0.040957,559.67,11.2687,10.6442,8.1468,1.1539,-0.0363,19687100.0
SMCI,2023-05-10,2023,5,3,19,2,13.245,13.558,13.106,13.428,10211000,0.01535,0.034488,568.26,11.3995,10.7168,8.1877,1.1518,-0.0215,19449950.0
